Movie ID,IMDb ID,Title,Year
719,tt0117998,Twister,1996
720,tt0115624,Barb Wire,1996
721,tt0113145,Le Garçu,1995
722,tt0116559,Honeymoon,1996
723,tt0113568,Ghost in the Shell,1995
724,tt0117894,Thinner,1996
725,tt0117723,Spy Hard,1996
726,tt0112586,Brothers in Trouble,1995
727,tt0112691,A Close Shave,1995
728,tt0040366,Force of Evil,1948
729,tt0117768,The Stupids,1996
730,tt0115571,The Arrival,1996
731,tt0031612,The Man from Down Under,1943
732,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
733,tt0103926,Careful,1992
735,tt0113849,A Month by the Lake,1995
736,tt0113188,Gold Diggers: The Secret of Bear Mountain,1995
737,tt0042644,Kim,1950
738,tt0109381,Carmen Miranda: Bananas Is My Business,1995
739,tt0109688,Ashes of Time,1994
740,tt0104606,The Jar,1994
741,tt0110480,Maya Lin: A Strong Clear Vision,1995
742,tt0108211,Stalingrad,1993
743,tt0117331,The Phantom,1996
744,tt0117765,Striptease,1996
745,tt0116833,The Last of the High Kings,1996
746,tt0113280,Heavy,1995
747,tt0116669,Jack,1996
748,tt0116594,I Shot Andy Warhol,1996
749,tt0113211,The Grass Harp,1995
750,tt0114494,Someone Else's America,1995
751,tt0094265,Life is Rosy,1987
752,tt0105201,Quartier Mozart,1992
753,tt0070820,Touki Bouki,1973
754,tt0084898,God's Gift,1982
755,tt0063715,Spirits of the Dead,1968
756,tt0109191,Babyfever,1994
757,tt0114122,Pharaoh's  Army,1995
758,tt0117951,Trainspotting,1996
759,tt0118523,Til There Was You,1997
760,tt0116629,Independence Day,1996
761,tt0117737,Stealing Beauty,1996
762,tt0116277,The Fan,1996
763,tt0116583,The Hunchback of Notre Dame,1996
764,tt0115798,The Cable Guy,1996
765,tt0116778,Kingpin,1996
766,tt0116213,Eraser,1996
767,tt0113147,The Gate of Heavenly Peace,1995
768,tt0117218,The Nutty Professor,1996
769,tt0100990,"I, the Worst of All",1990
770,tt0111546,An Unforgettable Summer,1994
771,tt0093199,A Hungarian Fairy Tale,1987
772,tt0106810,My Life and Times With Antonin Artaud,1993
773,tt0111180,Midnight Dancers,1994
774,tt0111237,Somebody to Love,1994
775,tt0072362,A Very Natural Thing,1974
776,tt0103207,The Old Lady Who Walked in the Sea,1991
777,tt0116040,Daylight,1996
778,tt0116365,The Frighteners,1996
779,tt0116905,Lone Star,1996
780,tt0116493,Harriet the Spy,1996
781,tt0117333,Phenomenon,1996
782,tt0118113,Walking and Talking,1996
783,tt0117628,She's the One,1996
784,tt0117913,A Time to Kill,1996
785,tt0115530,American Buffalo,1996
786,tt0114266,Rendezvous in Paris,1995
787,tt0115493,Alaska,1996
788,tt0116320,Fled,1996
789,tt0116756,Kazaam,1996
790,tt0109356,Magic Hunter,1994
791,tt0116823,Larger Than Life,1996
792,tt0112568,A Boy Called Hate,1996
793,tt0114170,Power 98,1996
794,tt0117999,Two Deaths,1995
795,tt0118073,A Very Brady Sequel,1996
796,tt0108220,Stefano Quantestorie,1993
797,tt0049521,Death in the Garden,1956
798,tt0104403,Hedd Wyn,1992
799,tt0061495,La Collectionneuse,1967
800,tt0110246,Kaspar Hauser,1993
801,tt0116164,Regular Guys,1996
802,tt0112865,Diebinnen,1996
803,tt0112716,The Convent,1995
804,tt0115472,The Adventures of Pinocchio,1996
805,tt0116707,Joe's Apartment,1996
806,tt0116313,The First Wives Club,1996
807,tt0114550,Stonewall,1995
808,tt0117438,Ransom,1996
809,tt0116531,High School High,1996
810,tt0117332,Phat Beach,1996
811,tt0116353,Foxfire,1996
812,tt0115857,Chain Reaction,1996
813,tt0117008,Matilda,1996
814,tt0116191,Emma,1996
815,tt0115986,The Crow: City of Angels,1996
816,tt0116571,House Arrest,1996
817,tt0053459,Eyes Without a Face,1960
818,tt0117826,Bordello of Blood,1996
819,tt0113695,Lotto Land,1995
820,tt0108227,The Story of Xinghua,1994
821,tt0111424,The Day the Sun Turned Cold,1994
822,tt0113080,Flirt,1995
823,tt0115680,The Big Squeeze,1996
824,tt0117718,The Spitfire Grill,1996
825,tt0116225,Escape from L.A.,1996
826,tt0112767,Cyclo,1995
827,tt0115632,Basquiat,1996
828,tt0117918,Tin Cup,1996
829,tt0104109,Dingo,1991
830,tt0051980,The Ballad of Narayama,1958
831,tt0100840,Every Other Weekend,1990
832,tt0107575,Mille bolle blu,1993
833,tt0042054,Crows and Sparrows,1949
834,tt0068646,The Godfather,1972
835,tt0109255,Maybe... Maybe Not,1994
836,tt0104558,Police Story 3: Supercop,1992
837,tt0116985,Manny & Lo,1996
838,tt0046468,Wife,1953
839,tt0114474,Small Faces,1996
840,tt0115736,Bound,1996
841,tt0115836,Carpool,1996
842,tt0101692,Death in Brunswick,1990
843,tt0116745,Kansas City,1996
844,tt0119214,Gone Fishin',1997
845,tt0116934,Lover's Knot,1996
846,tt0109066,Vive L'Amour,1994
847,tt0075169,Shadow of Angels,1976
848,tt0113542,Killer: A Journal of Murder,1996
849,tt0110693,Nothing to Lose,1994
850,tt0106544,Project S,1993
851,tt0116418,Girls Town,1996
852,tt0112607,Bye-Bye,1995
853,tt0120004,The Relic,1997
854,tt0116654,The Island of Dr. Moreau,1996
855,tt0116311,First Kid,1996
856,tt0117965,The Trigger Effect,1996
857,tt0114592,Sweet Nothing,1995
858,tt0115725,Bogus,1996
859,tt0115783,Bulletproof,1996
860,tt0120271,Talk of Angels,1998
861,tt0113596,The Land Before Time III: The Time of the Great Giving,1995
862,tt0109001,1-900,1994
863,tt0094822,Baton Rouge,1988
864,tt0113253,Halloween: The Curse of Michael Myers,1995
865,tt0117991,Twelfth Night,1996
866,tt0117093,Mother Night,1996
867,tt0024252,Liebelei,1933
868,tt1684935,Venice,2010
869,tt0111019,Wild Reeds,1994
870,tt0035896,For Whom the Bell Tolls,1943
871,tt0032904,The Philadelphia Story,1940
872,tt0045152,Singin' in the Rain,1952
873,tt0043278,An American in Paris,1951
874,tt0050419,Funny Face,1957
875,tt0054698,Breakfast at Tiffany's,1961
876,tt0052357,Vertigo,1958
877,tt0047396,Rear Window,1954
878,tt0025316,It Happened One Night,1934
879,tt0036855,Gaslight,1944
880,tt0025164,The Gay Divorcee,1934
881,tt0053125,North by Northwest,1959
882,tt0053604,The Apartment,1960
883,tt0053291,Some Like It Hot,1959
884,tt0056923,Charade,1963
885,tt0034583,Casablanca,1942
886,tt0033870,The Maltese Falcon,1941
887,tt0058385,My Fair Lady,1964
888,tt0047437,Sabrina,1954
889,tt0046250,Roman Holiday,1953
890,tt0031580,The Little Princess,1939
891,tt0037059,Meet Me in St. Louis,1944
892,tt0032138,The Wizard of Oz,1939
893,tt0031381,Gone with the Wind,1939
894,tt0084370,My Favorite Year,1982
895,tt0043014,Sunset Boulevard,1950
896,tt0033467,Citizen Kane,1941
897,tt0062622,2001: A Space Odyssey,1968
898,tt0039428,Golden Earrings,1947
899,tt0042192,All About Eve,1950
900,tt0032143,The Women,1939
901,tt0032976,Rebecca,1940
902,tt0032484,Foreign Correspondent,1940
903,tt0038787,Notorious,1946
904,tt0038109,Spellbound,1945
905,tt0050105,An Affair to Remember,1957
906,tt0048728,To Catch a Thief,1955
907,tt0042451,Father of the Bride,1950
908,tt0045537,The Band Wagon,1953
909,tt0031725,Ninotchka,1939
910,tt0050658,Love in the Afternoon,1957
911,tt0051658,Gigi,1958
912,tt0052126,The Reluctant Debutante,1958
913,tt0029843,The Adventures of Robin Hood,1938
914,tt0032762,The Mark of Zorro,1940
915,tt0037008,Laura,1944
916,tt0039420,The Ghost and Mrs. Muir,1947
917,tt0029162,Lost Horizon,1937
918,tt0027125,Top Hat,1935
919,tt0035446,To Be or Not to Be,1942
920,tt0028010,My Man Godfrey,1936
921,tt0049261,Giant,1956
922,tt0048028,East of Eden,1955
923,tt0025878,The Thin Man,1934
924,tt0032599,His Girl Friday,1940
925,tt0048960,Around the World in Eighty Days,1956
926,tt0038650,It's a Wonderful Life,1946
927,tt0031679,Mr. Smith Goes to Washington,1939
928,tt0029947,Bringing Up Baby,1938
929,tt0034012,Penny Serenade,1941
930,tt0017350,The Scarlet Letter,1926
931,tt0036094,Lady of Burlesque,1943
932,tt0025586,Of Human Bondage,1934
933,tt0038300,Angel on My Shoulder,1946
934,tt0027893,Little Lord Fauntleroy,1936
935,tt0032022,They Made Me a Criminal,1939
936,tt0041509,The Inspector General,1949
937,tt0039152,Angel and the Badman,1947
938,tt0026029,The 39 Steps,1935
939,tt0038235,A Walk in the Sun,1945
940,tt0036241,The Outlaw,1943
941,tt0063350,Night of the Living Dead,1968
942,tt0043265,The African Queen,1951
943,tt0046414,Beat the Devil,1953
944,tt0051459,Cat on a Hot Tin Roof,1958
945,tt0047162,The Last Time I Saw Paris,1954
946,tt0033891,Meet John Doe,1941
947,tt0029855,Algiers,1938
948,tt0029588,Something to Sing About,1937
949,tt0022879,A Farewell to Arms,1932
950,tt0027980,Moonlight Murder,1936
951,tt0114007,Nothing Personal,1996
952,tt0093229,"Yes, Madam",1985
953,tt0118927,Dangerous Ground,1997
954,tt0048491,Picnic,1955
955,tt0113730,Madagascar Skin,1995
956,tt0117357,The Pompatus of Love,1996
957,tt0117669,Small Wonders,1995
958,tt0116329,Fly Away Home,1996
959,tt0118742,Bliss,1997
960,tt0116442,Grace of My Heart,1996
961,tt0114354,Brother of Sleep,1995
962,tt0117011,Maximum Risk,1996
963,tt0117039,Michael Collins,1996
964,tt0117473,The Rich Man's Wife,1996
965,tt0116635,Infinity,1996
966,tt0115678,Big Night,1996
967,tt0116830,Last Man Standing,1996
968,tt0115847,Caught,1996
969,tt0117603,Set It Off,1996
970,tt0115438,2 Days in the Valley,1996
971,tt0115994,Curdled,1996
972,tt0083587,L'associé,1979
973,tt0116167,Ed's Next Move,1996
974,tt0116259,Extreme Measures,1996
975,tt0116421,The Glimmer Man,1996
976,tt0116000,D3: The Mighty Ducks,1996
977,tt0115862,The Chamber,1996
978,tt0072653,The Apple Dumpling Gang,1975
979,tt0047977,"Davy Crockett, King of the Wild Frontier",1955
980,tt0072951,Escape to Witch Mountain,1975
981,tt0064603,The Love Bug,1968
982,tt0071607,Herbie Rides Again,1974
983,tt0050798,Old Yeller,1957
984,tt0055277,The Parent Trap,1961
985,tt0054195,Pollyanna,1960
986,tt0107131,Homeward Bound: The Incredible Journey,1993
987,tt0053271,The Shaggy Dog,1959
988,tt0054357,Swiss Family Robinson,1960
989,tt0059793,That Darn Cat!,1965
990,tt0046672,"20,000 Leagues Under the Sea",1954
991,tt0106611,Cool Runnings,1993
992,tt0109127,Angels in the Outfield,1994
993,tt0042332,Cinderella,1950
994,tt0063819,Winnie the Pooh and the Blustery Day,1968
995,tt0038166,The Three Caballeros,1944
996,tt0057546,The Sword in the Stone,1963
997,tt0041890,So Dear to My Heart,1948
998,tt0102798,Robin Hood: Prince of Thieves,1991
999,tt0058331,Mary Poppins,1964
1000,tt0033563,Dumbo,1941
1001,tt0076538,Pete's Dragon,1977
1002,tt0066817,Bedknobs and Broomsticks,1971
1003,tt0043274,Alice in Wonderland,1951
1004,tt0082406,The Fox and the Hound,1981
1005,tt0116361,Freeway,1996
1006,tt0059742,The Sound of Music,1965
1007,tt0095016,Die Hard,1988
1008,tt0104692,The Lawnmower Man,1992
1009,tt0118044,Unhook the Stars,1996
1010,tt0114597,Synthetic Pleasures,1995
1011,tt0117582,The Secret Agent,1996
1012,tt0117589,Secrets & Lies,1996
1013,tt0117887,That Thing You Do!,1996
1014,tt0117924,To Gillian on Her 37th Birthday,1996
1015,tt0117791,Surviving Picasso,1996
1016,tt0116928,Love Is All There Is,1996
1017,tt0115640,Beautiful Thing,1996
1018,tt0116908,The Long Kiss Goodnight,1996
1019,tt0116409,The Ghost and the Darkness,1996
1020,tt0116913,Looking for Richard,1996
1021,tt0117958,Trees Lounge,1996
1022,tt0117400,The Proprietor,1996
1023,tt0117202,Normal Life,1996
1024,tt0116404,Get on the Bus,1996
1025,tt0120107,Shadow Conspiracy,1997
1026,tt0116722,Jude,1996
1027,tt0116242,Everyone Says I Love You,1996
1028,tt0115600,Bitter Sugar,1996
1029,tt0117509,Romeo + Juliet,1996
1030,tt0117802,Swingers,1996
1031,tt0117665,Sleepers,1996
1032,tt0117781,The Sunchaser,1996
1033,tt0116714,Johns,1996
1034,tt0115491,Aladdin and the King of Thieves,1996
1035,tt0043140,The Woman in Question,1952
1036,tt0029546,Shall We Dance,1937
1037,tt0028757,A Damsel in Distress,1937
1038,tt0039286,Crossfire,1947
1039,tt0037101,"Murder, My Sweet",1944
1040,tt0044863,Macao,1952
1041,tt0109823,For the Moment,1993
1042,tt0067992,Willy Wonka & the Chocolate Factory,1971
1043,tt0111622,The Sexual Life of the Belgians,1994
1044,tt0055018,The Innocents,1961
1045,tt0070707,Sleeper,1973
1046,tt0066808,Bananas,1971
1047,tt0095159,A Fish Called Wanda,1988
1048,tt0079470,Life of Brian,1979
1049,tt0084865,Victor/Victoria,1982
1050,tt0068334,The Candidate,1972
1051,tt0059243,The Great Race,1965
1052,tt0061418,Bonnie and Clyde,1967
1053,tt0052027,The Old Man and the Sea,1958
1054,tt0046912,Dial M for Murder,1954
1055,tt0113731,Madame Butterfly,1995
1056,tt0092890,Dirty Dancing,1987
1057,tt0105236,Reservoir Dogs,1992
1058,tt0091763,Platoon,1986
1059,tt0098627,Weekend at Bernie's,1989
1060,tt0103772,Basic Instinct,1992
1061,tt0101761,The Doors,1991
1062,tt0104036,The Crying Game,1992
1063,tt0104348,Glengarry Glen Ross,1992
1064,tt0084707,Sophie's Choice,1982
1065,tt0083866,E.T. the Extra-Terrestrial,1982
1066,tt0117577,The Search for One-eye Jimmy,1994
1067,tt0029992,A Christmas Carol,1938
1068,tt0099371,Days of Thunder,1990
1069,tt0092099,Top Gun,1986
1070,tt0115531,American Strays,1996
1071,tt0048545,Rebel Without a Cause,1955
1072,tt0044081,A Streetcar Named Desire,1951
1073,tt0115885,Children of the Corn IV: The Gathering,1996
1074,tt0116859,The Leopard Son,1996
1075,tt0115870,Charm's  Incidents,1996
1076,tt0115684,Bird of Prey,1995
1077,tt0117040,Microcosmos,1996
1078,tt0117284,Palookaville,1995
1079,tt0115580,The Associate,1996
1080,tt0116378,The Funeral,1996
1081,tt2250194,The Sleepover,2013
1082,tt0113057,A Single Girl,1995
1083,tt0116581,The Eighth Day,1996
1084,tt0114622,North Star,1996
1085,tt0112907,Drunks,1997
1086,tt0117318,The People vs. Larry Flynt,1996
1087,tt0116422,Glory Daze,1995
1088,tt0117320,A Perfect Candidate,1996
1089,tt0082846,On Golden Pond,1981
1090,tt0072081,The Return of the Pink Panther,1975
1091,tt0101775,Drop Dead Fred,1991
1092,tt0096754,The Abyss,1989
1093,tt0080749,The Fog,1980
1094,tt0082340,Escape from New York,1981
1095,tt0082533,The Howling,1981
1096,tt0091288,Jean de Florette,1986
1097,tt0091480,Manon of the Spring,1986
1098,tt0107274,Johnny 100 Pesos,1993
1099,tt0081375,Private Benjamin,1980
1100,tt0071853,Monty Python and the Holy Grail,1975
1101,tt0116587,Hustler White,1996
1102,tt0112777,Dadetown,1995
1103,tt0116245,Everything Relative,1996
1104,tt0116212,Entertaining Angels - The Dorothy Day Story,1996
1105,tt0117968,Three Lives and Only One Death,1996
1106,tt0116886,The Line King: The Al Hirschfeld Story,1996
1107,tt0117677,Snowriders,1996
1108,tt0112759,Curtis's Charm,1995
1109,tt0118147,When We Were Kings,1996
1110,tt0108598,The Wrong Trousers,1993
1111,tt0110173,JLG/JLG: Self-Portrait in December,1995
1112,tt0084589,The Return of Martin Guerre,1982
1113,tt0109781,Faust,1994
1114,tt0040427,He Walked by Night,1948
1115,tt0040723,Raw Deal,1948
1116,tt0039881,T-Men,1947
1117,tt0034493,The Children Are Watching Us,1944
1118,tt0039004,Pastoral Symphony,1946
1119,tt0026465,Here Comes Cookie,1935
1120,tt0026656,Love In Bloom,1935
1121,tt0025799,Six of a Kind,1934
1122,tt0078875,The Tin Drum,1979
1123,tt0069198,The Ruling Class,1972
1124,tt0110521,Mina Tannenbaum,1994
1125,tt0060304,2 or 3 Things I Know About Her,1967
1126,tt0115715,The Bloody Child,1996
1127,tt0116059,Dear God,1996
1128,tt0115610,Bad Moon,1996
1129,tt0099028,American Dream,1990
1130,tt0112483,Best of the Best 3: No Turning Back,1995
1131,tt0103850,Bob Roberts,1992
1132,tt0095765,Cinema Paradiso,1988
1133,tt0097108,"The Cook, the Thief, His Wife & Her Lover",1989
1134,tt0109942,Dead Tired,1994
1135,tt0101700,Delicatessen,1991
1136,tt0101765,The Double Life of Veronique,1991
1137,tt0101811,Enchanted April,1991
1138,tt0050825,Paths of Glory,1957
1139,tt0099703,The Grifters,1990
1140,tt0102014,Hear My Song,1991
1141,tt0120121,The Shooter,1997
1142,tt0116209,The English Patient,1996
1143,tt0102426,Mediterraneo,1991
1144,tt0097937,My Left Foot: The Story of Christy Brown,1989
1145,tt0098724,"Sex, Lies, and Videotape",1989
1146,tt0105107,Passion Fish,1992
1147,tt0105488,Strictly Ballroom,1992
1148,tt0096257,The Thin Blue Line,1988
1149,tt0101026,Tie Me Up! Tie Me Down!,1989
1150,tt0102370,Madonna: Truth or Dare,1991
1151,tt0100332,Paris is Burning,1990
1152,tt0073486,One Flew Over the Cuckoo's Nest,1975
1153,tt0078446,Up in Smoke,1978
1154,tt0080684,The Empire Strikes Back,1980
1155,tt0093779,The Princess Bride,1987
1156,tt0082971,Raiders of the Lost Ark,1981
1157,tt0088846,Brazil,1985
1158,tt0090605,Aliens,1986
1159,tt0060196,"The Good, the Bad and the Ugly",1966
1160,tt0094336,Withnail & I,1987
1161,tt0050083,12 Angry Men,1957
1162,tt0056172,Lawrence of Arabia,1962
1163,tt0066921,A Clockwork Orange,1971
1164,tt0056592,To Kill a Mockingbird,1962
1165,tt0078788,Apocalypse Now,1979
1166,tt0064116,Once Upon a Time in the West,1968
1167,tt0086190,Return of the Jedi,1983
1168,tt0093191,Wings of Desire,1987
1169,tt0041959,The Third Man,1949
1170,tt0099685,GoodFellas,1990
1171,tt0078748,Alien,1979
1172,tt0106308,Army of Darkness,1992
1173,tt0095250,The Big Blue,1988
1174,tt0089881,Ran,1985
1175,tt0097202,The Killer,1989
1176,tt0054215,Psycho,1960
1177,tt0080455,The Blues Brothers,1980
1178,tt0071562,The Godfather: Part II,1974
1179,tt0093058,Full Metal Jacket,1987
1180,tt0104361,A Grand Day Out,1990
1181,tt0097499,Henry V,1989
1182,tt0086879,Amadeus,1984
1183,tt0045061,The Quiet Man,1952
1184,tt0087843,Once Upon a Time in America,1984
1185,tt0081398,Raging Bull,1980
1186,tt0075686,Annie Hall,1977
1187,tt0086197,The Right Stuff,1983
1188,tt0079944,Stalker,1979
1189,tt0082096,Das Boot,1981
1190,tt0070735,The Sting,1973
1191,tt0067185,Harold and Maude,1971
1192,tt0103130,Trust,1990
1193,tt0050976,The Seventh Seal,1957
1194,tt0085859,Local Hero,1983
1195,tt0088247,The Terminator,1984
1196,tt0103873,Braindead,1992
1197,tt0097441,Glory,1989
1198,tt0100519,Rosencrantz & Guildenstern Are Dead,1991
1199,tt0079522,Manhattan,1979
1200,tt0100150,Miller's Crossing,1990
1201,tt0097165,Dead Poets Society,1989
1202,tt0061722,The Graduate,1967
1203,tt0052311,Touch of Evil,1958
1204,tt0100263,La Femme Nikita,1990
1205,tt0050212,The Bridge on the River Kwai,1957
1206,tt0056801,8½,1963
1207,tt0071315,Chinatown,1974
1208,tt0043456,The Day the Earth Stood Still,1951
1209,tt0040897,The Treasure of the Sierra Madre,1948
1210,tt0092610,Bad Taste,1987
1211,tt0023969,Duck Soup,1933
1212,tt0088794,Better Off Dead...,1985
1213,tt0081505,The Shining,1980
1214,tt0092005,Stand by Me,1986
1215,tt0022100,M,1931
1216,tt0092991,Evil Dead II,1987
1217,tt0057115,The Great Escape,1963
1218,tt0077416,The Deer Hunter,1978
1219,tt0082269,Diva,1981
1220,tt0107048,Groundhog Day,1993
1221,tt0105695,Unforgiven,1992
1222,tt0056218,The Manchurian Candidate,1962
1223,tt0100436,Pump up the Volume,1990
1224,tt0036613,Arsenic and Old Lace,1944
1225,tt0088763,Back to the Future,1985
1226,tt0101921,Fried Green Tomatoes,1991
1227,tt0066206,Patton,1970
1228,tt0090967,Down by Law,1986
1229,tt0094625,Akira,1988
1230,tt0091203,Highlander,1986
1231,tt0061512,Cool Hand Luke,1967
1232,tt0099334,Cyrano de Bergerac,1990
1233,tt0072431,Young Frankenstein,1974
1234,tt0102536,Night on Earth,1991
1235,tt0101640,Raise the Red Lantern,1991
1236,tt0032553,The Great Dictator,1940
1237,tt0032455,Fantasia,1940
1238,tt0044706,High Noon,1952
1239,tt0038355,The Big Sleep,1946
1240,tt0097493,Heathers,1988
1241,tt0081534,Somewhere in Time,1980
1242,tt0052618,Ben-Hur,1959
1243,tt0088258,This Is Spinal Tap,1984
1244,tt0085809,Koyaanisqatsi,1982
1245,tt0094006,Some Kind of Wonderful,1987
1246,tt0097576,Indiana Jones and the Last Crusade,1989
1247,tt0078841,Being There,1979
1248,tt0083987,Gandhi,1982
1249,tt0096332,The Unbearable Lightness of Being,1988
1250,tt0091867,A Room with a View,1985
1251,tt0089886,Real Genius,1985
1252,tt0084503,Pink Floyd: The Wall,1982
1253,tt0087553,The Killing Fields,1984
1254,tt0089606,My Life as a Dog,1985
1255,tt0049223,Forbidden Planet,1956
1256,tt0097351,Field of Dreams,1989
1257,tt0073341,The Man Who Would Be King,1975
1258,tt0064115,Butch Cassidy and the Sundance Kid,1969
1259,tt0087884,"Paris, Texas",1984
1260,tt0101458,Until the End of the World,1991
1261,tt0098635,When Harry Met Sally...,1989
1262,tt0113369,I Shot a Man in Vegas,1996
1263,tt0114089,Parallel Sons,1995
